task_id,img,query,item,it_name,annotator
223502382,https://cs-d.ecimg.tw/items/DMAFE4A900FYKVH/000001_1674807403.jpg,薩克斯風,DMAFE4-A900FYKVH,P. Mauriat Grand Dreams 285 Tenor Sax 次中音薩克斯風/干邑漆表面/原廠公司貨,"2,5,8"
223502383,https://cs-d.ecimg.tw/items/QBAW1NA900A73EZ/000001_1565588504.jpg,薩克斯風,QBAW1N-A900A73EZ,MIPRO 嘉強 MR-58ST 次中音薩克斯風無線麥克風組 原廠公司貨 商品保固有保障,"2,5,8"
223502384,https://cs-d.ecimg.tw/items/DNAB23A900BSZC0/000001_1706776863.jpg,薩克斯風,DNAB23-A900BSZC0,肯尼吉 Kenny- G薩克斯風魔力花園3CD,"2,5,8"
223502385,https://cs-d.ecimg.tw/items/DMAAO8A900IDH3T/000001_1740023148.jpg,薩克斯風,DMAAO8-A900IDH3T,AV MUSICAL NK-888 6.5吋低音 多功能無線藍牙音箱+EAGLE EWM-U6SAX 薩克斯風專用無線麥克風,"2,5,8"
223502386,https://cs-d.ecimg.tw/items/DEASR5A900I36LX/000001_1731997382.jpg,薩克斯風,DEASR5-A900I36LX,LeapFrog 跳跳蛙 爵士貓薩克斯風,"2,5,8"
223502387,https://cs-d.ecimg.tw/items/DEEE2WA900IUNJW/000001_1747972040.jpg,薩克斯風,DEEE2W-A900IUNJW,ROBOTIME 薩克斯風-3D木質益智模型TG309(公司貨),"2,5,8"
223502388,https://cs-d.ecimg.tw/items/DEAI13A900B15S0/000001_1741674112.jpg,新生兒,DEAI13-A900B15S0,奇哥 比得兔英倫小羊羔絨毯/蓋毯禮盒 70x100cm 寶寶新生兒禮 滿月禮 彌月禮 嬰兒禮盒,"2,5,8"
223502389,https://cs-d.ecimg.tw/items/DEAI13A900C3GJ3/000001_1746168414.jpg,新生兒,DEAI13-A900C3GJ3,奇哥 比得兔安撫小抱毯禮盒 (寶寶新生兒禮 滿月禮 彌月禮 嬰兒禮盒 安撫玩偶 安撫巾),"2,5,8"
223502390,https://cs-d.ecimg.tw/items/DXBY5EA900H1L7C/000001_1703589586.jpg,新生兒,DXBY5E-A900H1L7C,NBA M&N 新生兒 G1 Swingman復古球衣 暴龍隊 98-99 Vince Carter #15,"2,5,8"
223502391,https://cs-d.ecimg.tw/items/DJBQ1ID900GFEWE/000001_1687228534.jpg,新生兒,DJBQ1I-D900GFEWE,0∼3歲寶寶的餵養與營養指南：從新生兒到幼兒期的健康養育(Kobo/電子書),"2,5,8"
223502392,https://cs-d.ecimg.tw/items/DECH1DA900AVGKS/000001_1600180244.jpg,新生兒,DECH1D-A900AVGKS,babyhood 艾兒新生兒沐浴床,"2,5,8"
223502393,https://cs-d.ecimg.tw/items/DEASTBA900FWGCI/000001_1672728775.jpg,新生兒,DEASTB-A900FWGCI,Playful Toys 頑玩具 音樂旋轉床鈴 (嬰兒手搖鈴 安撫玩具 寶寶玩具 嬰兒床掛鈴 新生兒玩具 燈光音樂玩具),"2,5,8"
223502394,https://cs-d.ecimg.tw/items/DEAM74A900FONTR/000001_1666684293.jpg,新生兒,DEAM74-A900FONTR,Mesenfants 【1組3盒】新生兒黑白圖卡 視覺啟發追視卡 雙面視覺卡 嬰兒黑白啟發玩具,"2,5,8"
223502395,https://cs-d.ecimg.tw/items/QEAI2YA9009C29H/000001_1657095113.jpg,新生兒,QEAI2Y-A9009C29H,草本宣言 艾草洗淨手提禮盒組-洗頭+洗髮+防蚊露+艾草防護精油+造型毛巾(祝順產/滿月/新生兒伴手),"2,5,8"
223502396,https://cs-d.ecimg.tw/items/DWACF5A900IV5LI/000001_1748414085.jpg,新生兒,DWACF5-A900IV5LI,Mushie 新生兒羅紋扭結帽,"2,8"
223502397,https://cs-d.ecimg.tw/items/DWAF8LA900I54VJ/000001_1733465833.jpg,新生兒,DWAF8L-A900I54VJ,Mesenfants 帥氣紳士西裝 寶寶西裝 新生兒包屁衣 酒紅紳士(套裝/喜酒/花童),"2,5,8"
223502398,https://cs-d.ecimg.tw/items/DEAC6UA77630636/000001_1697694430.jpg,鬆緊帶,DEAC6U-A77630636,TRENY TRENY_(綑綁類)_台製高彈性鬆緊帶-5尺(2入),"2,5,8"
223502399,https://cs-d.ecimg.tw/items/DEACAFA900BYVWW/000001_1697694473.jpg,鬆緊帶,DEACAF-A900BYVWW,TRENY 台製高彈性鬆緊帶-3尺(6入),"2,5,8"
223502400,https://cs-d.ecimg.tw/items/DWAB9NA900GFJQ4/000001_1687317434.jpg,鬆緊帶,DWAB9N-A900GFJQ4,A&R 萌萌款兒童大帽簷防曬遮陽帽 四色任選(3-7歲 幼童 四季 深頂 可調節大小 鬆緊帶),"2,5,8"
223502401,https://cs-d.ecimg.tw/items/DEBNJ9A900IX9L0/000001_1749623683.jpg,鬆緊帶,DEBNJ9-A900IX9L0,New Balance 紐巴倫 短褲 Heritage Mesh Graphic Short 男款 藍橘 運動褲 鬆緊帶 褲子 MS51514DRE,"2,5,8"
223502402,https://cs-d.ecimg.tw/items/DIEL1UA900I1Y59/000001_1730946305.jpg,鬆緊帶,DIEL1U-A900I1Y59,Merrell 邁樂 休閒鞋 Jungle Moc 女鞋 淺褐 奶茶色 黑 麂皮 避震 鬆緊帶 ML60802,"2,5,8"
223502403,https://cs-d.ecimg.tw/items/CEACMVA9005TBPG/000001_1478391633.jpg,鬆緊帶,CEACMV-A9005TBPG,LeVon 女雙刷毛保暖長褲 - 深灰《 刷毛內裏 / 修飾臀部 / 鬆緊帶設計 / MIT台灣 / S~2XL》 LV2117,"2,5,8"
223502404,https://cs-d.ecimg.tw/items/DEAVGOA900BDKLH/000001_1621528017.jpg,鬆緊帶,DEAVGO-A900BDKLH,(3入組)台灣製造PHOTOPLY斌視氣密式安全眼鏡180度透明防飛沫眼罩PG-169(鬆緊帶加固)防塵眼罩櫃台警察消防保護眼罩,"2,5,8"
223502405,https://cs-d.ecimg.tw/items/DEAD34A900B8VRH/000001_1619405913.jpg,鬆緊帶,DEAD34-A900B8VRH,Touring可調高度 汽車頸枕 質感麂皮絨布 舒適彈力羽絨棉枕芯 卡扣鬆緊帶 車用座椅頭枕 護頸靠枕,"2,5,8"
223502406,https://cs-d.ecimg.tw/items/DEBLECA900IS6BG/000001_1746760882.jpg,鬆緊帶,DEBLEC-A900IS6BG,BLACKYAK 女 REST七分褲(黑色)-修身款 四向高彈性 鬆緊帶七分褲-BYEB1WP101,"2,5,8"
223502407,https://cs-d.ecimg.tw/items/QFAV7BA9007DBGF/000001_1478539180.jpg,鬆緊帶,QFAV7B-A9007DBGF,BuyJM 百嘉美 天然無染色藺草雙人5尺涼蓆/竹蓆/附鬆緊帶,"2,5,8"
223502408,https://cs-d.ecimg.tw/items/QAAU7NA900ATAU3/000001_1597202866.jpg,寬螢幕,QAAU7N-A900ATAU3,CHICHIAU 奇巧 12吋多功能IPS LED寬螢幕液晶顯示器(AVBNCVGAHDMIUSB),"2,5,8"
223502409,https://cs-d.ecimg.tw/items/QBAA15A9009LDYO/000001_1542789139.jpg,寬螢幕,QBAA15-A9009LDYO,chichiau 奇巧 12吋多功能IPS LED寬螢幕液晶顯示器(AVBNCVGAHDMIUSB),"2,5,8"
223502410,https://cs-d.ecimg.tw/items/DYAI4HA900I8U0Z/000001_1736407386.jpg,寬螢幕,DYAI4H-A900I8U0Z,AW-34 Plus 藍芽智慧手錶 Volte新語音 2吋寬螢幕 PLAY商店 LINE來電通知 IP67防水 1G+16G,"2,5,8"
223502411,https://cs-d.ecimg.tw/items/QFBV2UA90084QHU/000001_1687839701.jpg,寬螢幕,QFBV2U-A90084QHU,Kaempfer 驛恒生 [] 16:9 寬螢幕抗藍光防眩防刮螢幕防窺片 - 23吋 (50.87 x 28.59cm),"2,5,8"
223502412,https://cs-d.ecimg.tw/items/DSABE1A900BLAXA/000001_1626888295.jpg,寬螢幕,DSABE1-A900BLAXA,DECAMAX 嘉豐 28吋 4K LED 多媒體寬螢幕顯示器 (DL1719-A280C2-4K0) 台灣製造,"2,5,8"
223502413,https://cs-d.ecimg.tw/items/DHAM4J1900J3QGR/000001_1754467779.jpg,寬螢幕,DHAM4J-1900J3QGR,LG 樂金 【29吋寬螢幕組】LG gram 16吋AI效能筆電 冰雪白16Z90TL-G.AS54C2+	LG UltraWide 29WQ600-W HDR10,"2,5,8"
223502414,https://cs-d.ecimg.tw/items/DSABEXA900HQ5FS/000001_1723515251.jpg,寬螢幕,DSABEX-A900HQ5FS,ViewSonic 優派 VA1903H-2 抗藍光寬螢幕(19型/XGA/TN),"2,5,8"
223502415,https://cs-d.ecimg.tw/items/DMCH07A900HQSQ2/000001_1724220559.jpg,寬螢幕,DMCH07-A900HQSQ2,KINYO 12位元寬螢幕稅率計算機 KPE-690,"2,5,8"
223502416,https://cs-d.ecimg.tw/items/DCAXNVA900F6VDK/000001_1667288264.jpg,寬螢幕,DCAXNV-A900F6VDK,易控王 二進一出 VGA SWITCH 免電源螢幕切換器2 PORT共享器支援寬螢幕 2進1出(40-050),"2,5,8"
223502417,https://cs-d.ecimg.tw/items/DEDG3JA900GGO12/000001_1750405338.jpg,寬螢幕,DEDG3J-A900GGO12,帕格尼尼 paganini 加寬螢幕超大LED數字鐘 倒數計時鐘 倒數計日(溫濕度),"2,5,8"
223502418,https://cs-d.ecimg.tw/items/DWABU5A900I0PN2/000001_1750408980.jpg,兒童鞋,DWABU5-A900I0PN2,Diadora 迪亞多那 兒童款-珊瑚時尚兒童鞋13121黑白藍/13122黑白紫,"2,5,8"
223502419,https://cs-d.ecimg.tw/items/DXAN02A9007G0JB/000001_1704163232.jpg,兒童鞋,DXAN02-A9007G0JB,Osun 歐桑生活 男女兒童超輕多功能休閒運動沙灘鞋(CE211) (男鞋/女鞋/兒童鞋通用),"2,5,8"
223502420,https://cs-d.ecimg.tw/items/DICN2LA900AC7HO/000001_1715311150.jpg,兒童鞋,DICN2L-A900AC7HO,上手家居 懶人鞋帶 16條組(兒童鞋帶/免綁鞋帶/彈性鞋帶/彈力鞋帶/彩色鞋帶/伸縮鞋帶/矽膠鞋帶),"2,5,8"
223502421,https://cs-d.ecimg.tw/items/QDAJ5TA900AIPCD/000001_1653203496.jpg,兒童鞋,QDAJ5T-A900AIPCD,JHS 杰恆社 【杰恆】los0625兒童鞋墊平足內外八字足內外翻扁平足O/X型腿美正,"2,5,8"
223502422,https://cs-d.ecimg.tw/items/DICN12A900G2QLH/000001_1677200107.jpg,兒童鞋,DICN12-A900G2QLH,糊塗鞋匠 優質鞋材 G163 兒童鞋燈 10個,"2,5,8"
223502423,https://cs-d.ecimg.tw/items/DICN2AA900GI2M7/000001_1689730782.jpg,兒童鞋,DICN2A-A900GI2M7,POLIYOU 立體3D透氣抑菌兒童鞋墊S~XL號/運動鞋/休閒鞋,"2,5,8"
223502424,https://cs-d.ecimg.tw/items/QDAX0JA900A41GH/000001_1561633280.jpg,兒童鞋,QDAX0J-A900A41GH,JHS 杰恆社 【南紡購物中心】 貳對舒適透氣鞋墊運動兒童鞋墊蜂窩型鞋墊男女laosong口21,"2,5,8"
223502425,https://cs-d.ecimg.tw/items/QDAJ5TA900A4R1O/000001_1562431680.jpg,兒童鞋,QDAJ5T-A900A4R1O,JHS 杰恆社 壹對大豆纖維兒童鞋墊足護理兒童運動吸汗機能鞋墊laosong口97,"2,5,8"
223502426,https://cs-d.ecimg.tw/items/DICN6GA900BNHEN/000001_1628579499.jpg,兒童鞋,DICN6G-A900BNHEN,糊塗鞋匠 優質鞋材 C70 台灣製造 EVA兒童鞋墊 5雙,"2,5,8"
223502427,https://cs-d.ecimg.tw/items/DICN2LA900B5HRU/000001_1613719929.jpg,兒童鞋,DICN2L-A900B5HRU,上手家居 可調節懶人鞋帶(兒童鞋帶/免綁鞋帶/彈性鞋帶/彈力鞋帶/彩色鞋帶/伸縮鞋帶/鬆緊鞋帶/快速鞋帶),"2,5,8"
223502428,https://cs-d.ecimg.tw/items/DQCB8BA900H88C2/000001_1708314498.jpg,折疊餐桌,DQCB8B-A900H88C2,木製折疊餐桌家用小戶型長方形簡約易可伸縮移動吃飯桌子4-6人,"2,5,8"
223502429,https://cs-d.ecimg.tw/items/DQCBEOA900GF7X0/000001_1686969510.jpg,折疊餐桌,DQCBEO-A900GF7X0,可折疊日式餐桌120*60*77cm 折疊餐桌 日式餐桌 木製移動式餐桌 收納桌 折疊桌 可伸縮移動,"2,5,8"
223502430,https://cs-d.ecimg.tw/items/DEAD0AA900GF7VQ/000001_1687166508.jpg,折疊餐桌,DEAD0A-A900GF7VQ,HADER 車載後座置物儲物掛袋 汽車椅背收納袋 車用座椅後背折疊餐桌,"2,5,8"
223502431,https://cs-d.ecimg.tw/items/DQCD3QA900GB68N/000001_1683689380.jpg,折疊餐桌,DQCD3Q-A900GB68N,Bernice -凱瑟琳3.9尺仿石面多功能組合L型餐櫃餐桌/伸縮折疊餐桌中島櫃(收納高電器餐櫃+折合餐桌+椅凳四入),"2,5,8"
223502432,https://cs-d.ecimg.tw/items/DQAY1VA900GDMLE/000001_1685574403.jpg,折疊餐桌,DQAY1V-A900GDMLE,hoi! 好好生活 源氏木語鹿特丹原木色橡木折疊餐桌1.2M Y28R06,"2,5,8"
223502433,https://cs-d.ecimg.tw/items/DQCBEOA900HFQ7I/000001_1714471301.jpg,折疊餐桌,DQCBEO-A900HFQ7I,居家家 便攜式家用戶外擺攤80*80CM正方形折疊餐桌折合桌/折疊桌/擺攤桌/飯桌/桌子,"2,5,8"
223502434,https://cs-d.ecimg.tw/items/DQCB2ZA900IL29R/000001_1744868453.jpg,折疊餐桌,DQCB2Z-A900IL29R,免安裝折疊餐桌 加厚款(140*80*75 多功能餐廚桌 仿岩板餐桌 移動吃飯桌子),"2,5,8"
223502435,https://cs-d.ecimg.tw/items/DQCBA0A900HRK5X/000001_1724827246.jpg,折疊餐桌,DQCBA0-A900HRK5X,Bernice 雅德2.5尺現代風多功能仿石面伸縮折疊餐桌(折合餐桌+椅凳四入-兩色可選),"2,5,8"
223502436,https://cs-d.ecimg.tw/items/DQCBEOA900HCLXH/000001_1711690763.jpg,折疊餐桌,DQCBEO-A900HCLXH,【美佳居】4尺寬-平面式折疊餐桌-122x60cm,"2,5,8"
223502437,https://cs-d.ecimg.tw/items/DQCB3CA900HMRDO/000001_1720166914.jpg,折疊餐桌,DQCB3C-A900HMRDO,多功能可折疊餐桌現代收納置物 折疊桌,"2,5,8"
223502438,https://cs-d.ecimg.tw/items/DXBK1JA900IAE4V/000001_1749527075.jpg,宏佳騰,DXBK1J-A900IAE4V,AEON 宏佳騰 Brera X 300 跨界跑旅,"2,5,8"
223502439,https://cs-d.ecimg.tw/items/DXBK3TA900IAJRE/000001_1749526539.jpg,宏佳騰,DXBK3T-A900IAJRE,AEON 宏佳騰 STR250 ABS(白牌 速克達 機車),"2,5,8"
223502440,https://cs-d.ecimg.tw/items/DJBQ3GD900CJTN1/000001_1641649541.jpg,宏佳騰,DJBQ3G-D900CJTN1,Initiation in the Aeon of the Child(Kobo/電子書),"2,5,8"
223502441,https://cs-d.ecimg.tw/items/DJBQ92D900EL8IF/000001_1645996995.jpg,宏佳騰,DJBQ92-D900EL8IF,Aeon Ross e il Sentiero dei Sogni(Kobo/電子書),"2,5,8"
223502442,https://cs-d.ecimg.tw/items/DEBLPYA900F7DAP/000001_1655797669.jpg,宏佳騰,DEBLPY-A900F7DAP,RAB Aeon LT 12 輕量野跑後背包 12L 墨藍 #QAP21,"2,5,8"
223502443,https://cs-d.ecimg.tw/items/QCAS0OA900AQB6B/000001_1592884451.jpg,宏佳騰,QCAS0O-A900AQB6B,WELL FIT 威飛客 【南紡購物中心】 【 WELLFIT】宏佳騰AI-1液晶儀表保護套(防曬防水防刮),"2,5,8"
223502444,https://cs-d.ecimg.tw/items/DJBQ34D900DPRYH/000001_1642379852.jpg,宏佳騰,DJBQ34-D900DPRYH,Aeon of the Necromancer(Kobo/電子書),"2,5,8"
223502445,https://cs-d.ecimg.tw/items/DJBQD8D900I0C3C/000001_1729670180.jpg,宏佳騰,DJBQD8-D900I0C3C,The Aeonian Critique(Kobo/電子書),"2,5,8"
223502446,https://cs-d.ecimg.tw/items/DJBQ37D900F0OXX/000001_1652198867.jpg,宏佳騰,DJBQ37-D900F0OXX,Apple Children of Aeon 3(Kobo/電子書),"2,5,8"
223502447,https://cs-d.ecimg.tw/items/DJBQ37D900CL93P/000001_1641693665.jpg,宏佳騰,DJBQ37-D900CL93P,The Bible of Mother Aeon(Kobo/電子書),"2,5,8"
223502448,https://cs-d.ecimg.tw/items/DEBUMXA900BZ9UN/000001_1661221531.jpg,魔鬼氈束帶,DEBUMX-A900BZ9UN,1z life 魔鬼氈束帶(5入)(白)/整線束帶/電線整線收納束線帶/線材集線,"2,5,8"
223502449,https://cs-d.ecimg.tw/items/DCAGOBA900AN634/000001_1588734278.jpg,魔鬼氈束帶,DCAGOB-A900AN634,彩色魔鬼氈束帶 電線整線收納束線帶 重複黏扣式收納魔鬼沾 束線套-共12入,"2,5,8"
223502450,https://cs-d.ecimg.tw/items/QCAM1WA9009ZQ0F/000001_1681371493.jpg,魔鬼氈束帶,QCAM1W-A9009ZQ0F,TERN Bossless 魔鬼氈束帶式水壺架-黑,"2,5,8"
223502451,https://cs-d.ecimg.tw/items/DEAU6EA900FHCDS/000001_1663041188.jpg,魔鬼氈束帶,DEAU6E-A900FHCDS,(2入)嬰兒推車 娃娃車 寵物推車 嬰兒床 強韌加寬魔鬼氈束帶大掛勾 可閉合可旋轉掛扣 吊桿 護欄 掛鈎,"2,8"
223502452,https://cs-d.ecimg.tw/items/DSAO16A900GZ4V4/000001_1701830708.jpg,魔鬼氈束帶,DSAO16-A900GZ4V4,PowerSync 群加 可掛式吊環魔鬼氈束帶/大(BMT-002),"2,5,8"
223502453,https://cs-d.ecimg.tw/items/DCACALA900GHTVQ/000001_1689566837.jpg,魔鬼氈束帶,DCACAL-A900GHTVQ,工具王 5入組 紅色款 魔鬼氈束帶 魔鬼氈 紅色束帶 整理電腦集繞線器 電線束帶 黏扣式紮線帶 綁帶 插排線 尼龍勾爪 束帶 集線器 電線收納 理線器 整線器 集線束帶 630-CT150R*5,"2,5,8"
223502454,https://cs-d.ecimg.tw/items/DCAGVIA900BVYXD/000001_1634607437.jpg,魔鬼氈束帶,DCAGVI-A900BVYXD,Do House 魔鬼氈束帶 1cmX1m 15條 / 魔鬼氈束帶 電線整線收納束線帶 重複黏扣式收納魔鬼沾 束線套,"2,5,8"
223502455,https://cs-d.ecimg.tw/items/DCACALA900GH6Z8/000001_1688975460.jpg,魔鬼氈束帶,DCACAL-A900GH6Z8,【100入】貓咪魔鬼氈束帶 整線/理線/收納線材/魔鬼氈綁帶/雙面魔鬼氈/魔鬼氈束線帶/強力魔鬼氈,"2,5,8"
223502456,https://cs-d.ecimg.tw/items/DQAU50A900HGGJK/000001_1715152060.jpg,魔鬼氈束帶,DQAU50-A900HGGJK,電線收納魔術貼理線器(10入/包x3包) 魔術貼綁帶 綁線帶 魔鬼氈束帶,"2,5,8"
223502457,https://cs-d.ecimg.tw/items/DCACALA900FAGBV/000001_1657694709.jpg,魔鬼氈束帶,DCACAL-A900FAGBV,導線駭客 萬用裁剪魔鬼氈束帶/電線收納綁帶5M/黑,"2,5,8"
223502458,https://cs-d.ecimg.tw/items/DICVBXA900C6G6K/000001_1640594391.jpg,兒童太陽眼鏡,DICVBX-A900C6G6K,Z-POLS 視鼎 兒童款矽膠軟質彈性舒適 Polarized寶麗來偏光太陽眼鏡(兒童太陽眼鏡Z19 鏡片抗紫外線),"2,5,8"
223502459,https://cs-d.ecimg.tw/items/DICVAXA900HJRHI/000001_1717751541.jpg,兒童太陽眼鏡,DICVAX-A900HJRHI,【Quinta】UV400抗紫外線偏光兒童太陽眼鏡(TR安全鏡架/偏光防爆鏡片/專業兒童眼鏡-多款可選),"2,5,8"
223502460,https://cs-d.ecimg.tw/items/DICVLIA900HSEZC/000001_1725607724.jpg,兒童太陽眼鏡,DICVLI-A900HSEZC,ACEKA SUNSHINE系列-兒童太陽眼鏡 親膚 台灣製 100%抗UV400,"2,5,8"
223502461,https://cs-d.ecimg.tw/items/DIDV3QA900H0STU/000001_1703065499.jpg,兒童太陽眼鏡,DIDV3Q-A900H0STU,SUNS 【南紡購物中心】 兒童太陽眼鏡 兒童風鏡 休閒運動墨鏡 騎行風鏡 抗UV(0019),"2,5,8"
223502462,https://cs-d.ecimg.tw/items/DIDV3QA900H0SSV/000001_1732632884.jpg,兒童太陽眼鏡,DIDV3Q-A900H0SSV,SUNS 兒童太陽眼鏡 休閒運動款 運動墨鏡 騎行風鏡 抗UV(0024),"2,5,8"
223502463,https://cs-d.ecimg.tw/items/DWAF1CA900IXDXF/000001_1749700128.jpg,兒童太陽眼鏡,DWAF1C-A900IXDXF,GUGA 偏光兒童太陽眼鏡 少年工裝風款 霧面質感 視野清晰 UV400抗紫外線 S705P,"2,5,8"
223502464,https://cs-d.ecimg.tw/items/DWAF1CA900IX9GE/000001_1749621885.jpg,兒童太陽眼鏡,DWAF1C-A900IX9GE,GUGA 偏光兒童太陽眼鏡 熊熊多邊形款 霧面質感 橡膠兒童墨鏡 UV400 抵抗紫外線 063,"2,5,8"
223502465,https://cs-d.ecimg.tw/items/DXBO48A900AZJG3/000001_1670991343.jpg,兒童太陽眼鏡,DXBO48-A900AZJG3,SUNS 【南紡購物中心】 MIT兒童太陽眼鏡 運動眼鏡 大童專用 墨鏡 抗UV(63560),"2,5,8"
223502466,https://cs-d.ecimg.tw/items/DEAOEGA900BUEGJ/000001_1633423511.jpg,兒童太陽眼鏡,DEAOEG-A900BUEGJ,720armour Miya 濾藍光/抗UV400/多層鍍膜 台灣製兒童太陽眼鏡,"2,5,8"
223502467,https://cs-d.ecimg.tw/items/DEAOEGA900FASS5/000001_1657878711.jpg,兒童太陽眼鏡,DEAOEG-A900FASS5,MOLA 摩拉 運動兒童太陽眼鏡 品牌  8-14歲 男女 UV400 白框 小朋友 多層彩色鍍膜鏡片 Radar-wm,"2,5,8"
223502468,https://cs-d.ecimg.tw/items/DIBMUZA900I8ZQQ/000001_1736472708.jpg,環保袋,DIBMUZ-A900I8ZQQ,Kusuguru Japan 日本眼鏡貓 極輕量2用肩背手提環保袋防潑水 -多款任選,"2,5,8"
223502469,https://cs-d.ecimg.tw/items/DDBKBVA900FBFX0/000001_1658456625.jpg,環保袋,DDBKBV-A900FBFX0,AHOYE 大容量購物袋 (三入組) 手提袋 帆布袋 環保袋,"2,5,8"
223502470,https://cs-d.ecimg.tw/items/DMBM1SA900GK74L/000001_1691478753.jpg,環保袋,DMBM1S-A900GK74L,次綠康 【南紡購物中心】 南瓜桌上型霧化機+59晶1L二入+環保袋(HWA-1140),"2,5,8"
223502471,https://cs-d.ecimg.tw/items/DEATZYA900GPRBP/000001_1696577755.jpg,環保袋,DEATZY-A900GPRBP,ELVIS 愛菲斯 旅行戶外用品-冰涼助眠隨行枕頭套 2入組(含旅行環保袋),"2,5,8"
223502472,https://cs-d.ecimg.tw/items/DGBJQJA900I7DSQ/000001_1735030405.jpg,環保袋,DGBJQJ-A900I7DSQ,Square Enix 太空戰士 最終幻想 絨毛布偶 環保袋【莫古利】史克威爾 最終幻想 FF,"2,5,8"
223502473,https://cs-d.ecimg.tw/items/DJBP0SA900ERJ45/000001_1648525409.jpg,環保袋,DJBP0S-A900ERJ45,天天用得到的100個手作環保袋+實用小包包,"2,5,8"
223502474,https://cs-d.ecimg.tw/items/DEAD0AA900G60Q5/000001_1679626526.jpg,環保袋,DEAD0A-A900G60Q5,G+居家 防潑水保冰保溫袋38L橘色-加厚牛津布保溫保冰袋/露營保冷袋/保溫袋/肩背袋/手提環保袋/外送袋/保鮮袋,"2,5,8"
223502475,https://cs-d.ecimg.tw/items/DAACC6A900A899P/000001_1735278133.jpg,環保袋,DAACC6-A900A899P,OP 花香環保袋-英國梨小蒼蘭(中),"2,5,8"
223502476,https://cs-d.ecimg.tw/items/DXAUKNA900H08C3/000001_1702633763.jpg,環保袋,DXAUKN-A900H08C3,Bitplay 2-Way 水瓶飲料袋 /杯袋/環保袋/折疊/收納/水壺袋/攜帶/手搖飲/咖啡,"2,5,8"
223502477,https://cs-d.ecimg.tw/items/DEAZLXA900B2NNN/000001_1609323165.jpg,環保袋,DEAZLX-A900B2NNN,2入一組 五福臨門 錦緞束口福袋 過年 新年 平口袋 環保袋 手提袋 購物袋 禮贈品 禮物袋,"2,5,8"
223502478,https://cs-d.ecimg.tw/items/DEAJ35A90080S4F/000001_1491559032.jpg,潤滑劑,DEAJ35-A90080S4F,XCREME 超快感 保濕潤滑劑(100ml),"2,5,8"
223502479,https://cs-d.ecimg.tw/items/DXAV091900GDI4V/000001_1717639402.jpg,潤滑劑,DXAV09-1900GDI4V,Durex 杜蕾斯 K-Y潤滑劑15g x2入,"2,5,8"
223502480,https://cs-d.ecimg.tw/items/DXBH4AA900C00UT/000001_1637304530.jpg,潤滑劑,DXBH4A-A900C00UT,SENTRY Marine Tuf-Glide 4 oz.Spray Bottle / 4盎司潤滑劑噴罐#91023,"2,5,8"
223502481,https://cs-d.ecimg.tw/items/DQBBE41900G64PP/000001_1696990022.jpg,潤滑劑,DQBBE4-1900G64PP,WD-40 居家保養組合包 (微氣味多功能除銹潤滑劑+矽質潤滑劑),"2,5,8"
223502482,https://cs-d.ecimg.tw/items/DEAV1PA900GLSRO/000001_1692859203.jpg,潤滑劑,DEAV1P-A900GLSRO,gogoro.重機.擋車.單車適用~【WILITA 威力特】速乾鏈條潤滑劑 鏈條油450ML 二瓶優惠組,"2,5,8"
223502483,https://cs-d.ecimg.tw/items/DXBQ18A900H2P75/000001_1704865356.jpg,潤滑劑,DXBQ18-A900H2P75,3M 潤滑劑 電動窗橡膠潤滑 乾式 PN87981(車麗屋),"2,5,8"
223502484,https://cs-d.ecimg.tw/items/DXAV6EA900IBRCE/000001_1738656578.jpg,潤滑劑,DXAV6E-A900IBRCE,FUNFLY 放飛 大象 女性快感提升液 次拋型 5支裝 女用 性愛 潮吹 高潮液 快感增強液 潤滑液 情趣用品 潤滑油 潤滑劑,"2,5,8"
223502485,https://cs-d.ecimg.tw/items/DEAJD3A65523351/000001_1682657365.jpg,潤滑劑,DEAJD3-A65523351,NPG 日本天然純淨潤滑液(300ml) 潤滑劑 無色無味,"2,5,8"
223502486,https://cs-d.ecimg.tw/items/DEADD3A9005B5WT/000001_1750399592.jpg,潤滑劑,DEADD3-A9005B5WT,黑珍珠 ECC-99防鏽潤滑劑--600ML,"2,5,8"
223502487,https://cs-d.ecimg.tw/items/DEADFQA900HPYBB/000001_1723107467.jpg,潤滑劑,DEADFQ-A900HPYBB,SOFT99 深層泡沫洗車組/鍍膜車適用(洗車精+清潔黏土+CARBUFF洗車手套與吸水巾+送磁土潤滑劑),"2,5,8"
223502488,https://cs-d.ecimg.tw/items/DEAW32A900G86SQ/000001_1681278452.jpg,垃圾夾,DEAW32-A900G86SQ,尺半垃圾夾/火夾(3入),"2,5,8"
223502489,https://cs-d.ecimg.tw/items/DEAW32A900G86UB/000001_1681279166.jpg,垃圾夾,DEAW32-A900G86UB,17寸火夾/垃圾夾(1入),"2,5,8"
223502490,https://cs-d.ecimg.tw/items/DEAW32A900G86P9/000001_1681278221.jpg,垃圾夾,DEAW32-A900G86P9,1尺半餅夾/垃圾夾/火夾(2入),"2,5,8"
223502491,https://cs-d.ecimg.tw/items/DAACF8B900F01G9/000001_1651817650.jpg,垃圾夾,DAACF8-B900F01G9,金獎 白鐵垃圾夾 尺半 10入,"2,5,8"
223502492,https://cs-d.ecimg.tw/items/DAACF8B900F01OV/000001_1651820028.jpg,垃圾夾,DAACF8-B900F01OV,金獎 白鐵垃圾夾 二尺 10入,"2,5,8"
